id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,location_cluster,bathroom_map,amenities_count,host_verifications_count,sentiment,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
9687319,100,0,3,3,1,1,3,2,1,1,200,3,9,1,0,0,0,0,3,0,0,0,2,1,1,0,0.07,5,7,8,2,0.9652,4.67,5,5,5,4.67,5,5
9693751,92.61952097,0,1,1,1,0,4,4,2,2,150,1,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.143183879,1,11,9,2,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
9700434,93.83050807,0,1,1,1,0,3,2,1,4,70,1,1125,1,0,0,0,0,0,0,0,1,1,0,1,0,1.838960904,7,13,13,2,0.794546533,4.601002937,4.699504559,4.595923394,4.791729798,4.811184513,4.688684573,4.515902838
9709674,89.06468717,0,1,2,1,0,3,2,1,1,55,3,1125,1,0,0,0,0,45,0,0,0,1,0,1,0,0.59,5,5,4,2,0.84993,4.49,4.76,4.38,4.98,4.93,4.95,4.23
9722299,86.04505348,0,1,1,1,0,4,2,1,1,90,5,12,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,1,6,14,2,0.9324,4,5,5,4,5,4,5
9722820,95.72551368,0,1,2,1,1,3,2,1,1,35,1,1125,1,0,0,0,0,1,0,0,0,1,0,1,0,0.01,1,6,11,2,0.9888,5,5,5,5,5,5,5
9730671,100,1,1,4,1,1,4,2,1,1,115,1,28,1,2,4,6,148,497,101,11,0,1,1,0,0,6.04,7,9,43,1,0.87622,4.95,4.95,4.96,4.99,4.98,4.94,4.83
9734828,100,0,1,1,1,1,3,2,1,1,133,1,4,1,6,25,43,146,14,14,9,0,1,0,1,0,8.94,1,6,35,2,0.78893,4.79,4.79,4.86,4.71,4.79,5,4.79
9742084,92.78187837,0,1,1,1,1,3,2,1,1,70,3,1125,1,0,0,0,0,33,0,0,1,1,0,1,0,0.41,1,6,16,2,0.78619,4.65,4.74,4.61,4.84,4.87,4.55,4.52
9748309,92.12671151,0,1,1,1,0,3,2,1,1,27,1,1125,1,0,0,0,0,1,0,0,0,1,0,1,0,0.01,7,6,9,2,0.8899,5,5,4,5,5,4,5
9750299,92.17744498,0,1,1,1,1,3,3,1,1,70,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,6,12,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
9752642,92.61952097,0,2,3,1,0,4,4,2,2,400,1,1125,1,0,0,0,0,0,0,0,0,2,1,1,0,1.143183879,1,6,12,2,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
9781504,92.61952097,0,1,1,1,0,4,4,2,2,125,1,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.143183879,5,6,10,2,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
9782540,100,0,1,1,1,1,4,4,2,4,220,180,1125,1,0,0,0,74,0,0,0,0,1,1,0,0,1.609321095,6,11,24,2,0.794546533,4.83973056,4.845284523,4.810470867,4.888804672,4.918581206,4.787823606,4.700195777
9785774,92.17744498,0,1,2,1,1,3,2,1,1,40,1,18,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,5,11,7,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
9791712,90,1,3,4,1,1,4,2,1,1,97,1,1125,1,0,0,0,0,51,36,7,0,2,2,0,0,0.63,1,9,36,2,0.75065,4.76,4.88,4.63,4.96,4.98,4.63,4.61
9804066,97.54493468,0,1,2,1,0,3,1,1,1,42,1,1,1,1,1,1,196,211,0,0,0,1,0,1,0,2.58,1,5,12,2,0.86798,4.94,4.97,4.99,4.96,4.99,4.87,4.92
9809799,92.17744498,0,1,1,1,0,4,2,1,1,90,14,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.385634384,1,6,3,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
9820907,81.62341907,0,1,1,1,1,4,4,2,2,129,2,1125,1,0,0,0,0,6,0,0,0,1,1,0,0,0.08,5,6,10,3,0.94045,3.67,3.67,3.67,4.5,4.17,4.17,3.83
9821497,93.27948704,0,1,1,1,0,4,4,1,3,40,1,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.687852064,5,6,9,2,0.794546533,4.595157194,4.702938948,4.578177584,4.786656204,4.803480928,4.686425416,4.521657944
9835087,114.5017971,0,1,2,1,1,3,2,1,1,45,1,1125,1,0,0,0,0,1,0,0,0,1,0,1,0,0.01,1,11,14,2,0.9686,5,0,0,5,5,5,0
9835656,97.51517289,0,1,1,1,1,4,4,2,3,85,2,1125,1,0,0,0,0,5,0,0,0,1,1,0,0,0.07,4,11,13,2,0.79565,5,5,4.8,4.8,5,4.6,4.8
9851118,87.91515484,0,1,1,1,1,3,2,1,1,58,1,1125,1,0,0,0,0,9,0,0,0,1,0,1,0,0.11,1,6,12,2,0.8009,4.25,4.5,4.5,4.75,4.88,4.88,4.25
9857003,94.05488528,0,1,1,1,0,4,2,1,1,90,5,14,1,0,0,0,0,18,3,0,0,1,1,0,0,0.24,4,6,38,2,0.75115,4.78,4.83,4.83,4.89,4.83,4.83,4.67
9861180,92.17744498,0,1,1,1,0,3,3,1,1,100,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,6,15,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
9875741,92.61952097,0,1,3,1,1,4,4,2,2,60,1,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.143183879,2,11,11,2,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
9876106,99,0,55,137,1,1,4,7,2,5,236,14,1124,1,0,14,44,134,290,12,2,0,55,55,0,0,3.53,5,6,31,2,0.82966,4.64,4.77,4.82,4.73,4.72,4.71,4.67
9892682,90,0,4,13,1,1,4,7,3,6,715,3,1125,1,8,14,24,47,164,22,0,1,4,4,0,0,2.06,1,13,26,2,0.73959,4.41,4.59,4.44,4.4,4.63,4.61,4.36
9897578,93.27948704,0,1,2,1,1,4,4,1,3,65,2,12,1,0,0,0,0,0,0,0,1,1,1,0,0,1.687852064,5,6,6,2,0.794546533,4.595157194,4.702938948,4.578177584,4.786656204,4.803480928,4.686425416,4.521657944
9901340,100,1,3,6,1,1,4,6,3,4,600,4,7,1,0,0,0,65,79,12,1,0,1,1,0,0,1.04,1,13,22,2,0.91568,4.89,4.95,4.84,4.95,4.94,4.85,4.71
9919222,100,1,1,1,1,1,4,2,1,1,101,2,14,1,4,6,14,135,305,54,5,1,1,1,0,0,3.81,5,6,15,2,0.91948,4.92,4.95,4.95,4.98,4.99,4.79,4.88
9926255,92.55886291,0,1,1,1,1,4,2,1,1,479,2,1125,1,0,0,0,0,8,0,0,0,1,1,0,0,0.1,1,6,11,2,0.88542,4.5,4.75,4.75,4.5,5,4.63,4.5
9931795,95.72551368,0,1,1,1,1,4,2,1,1,65,7,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,1,6,8,2,0.9623,5,5,5,5,5,5,5
9936963,92.61952097,0,1,1,1,0,4,4,2,2,100,14,1125,1,0,0,0,0,0,0,0,1,1,1,0,0,1.143183879,1,11,3,2,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
9941144,95.46902575,0,3,3,1,1,3,2,1,1,125,90,365,1,23,53,83,83,35,0,0,0,2,0,2,0,0.46,3,13,26,3,0.86558,4.91,4.91,4.85,4.97,4.97,4.82,4.79
9950604,85.28498909,0,1,2,1,1,3,2,1,1,55,1,1125,1,0,0,0,0,17,0,0,0,1,0,1,0,0.21,1,6,10,2,0.78745,4.18,4.76,4.29,4.59,4.65,4.35,4.29
9969686,94.89988948,0,1,1,1,1,3,2,1,1,45,1,1125,1,0,0,0,0,11,0,0,0,1,0,1,0,0.14,1,6,12,2,0.94266,4.82,4.82,4.82,4.82,5,4.73,4.82
9970047,92.17744498,0,1,1,1,0,4,2,1,1,50,3,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.385634384,1,6,11,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
9972553,92.17744498,0,1,1,1,1,3,2,1,1,36,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,4,6,8,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
9995720,92.17744498,0,1,1,1,0,3,1,1,1,34,1,15,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,7,9,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
10006474,94.99399377,0,1,3,1,1,4,2,1,1,101,2,1125,1,0,0,0,0,8,0,0,0,1,1,0,0,0.13,1,6,16,2,0.83365,4.88,5,4.75,4.75,5,4.75,4.75
10007446,92.17744498,0,1,1,1,0,3,1,1,1,40,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,7,6,10,1,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
10035766,100,0,1,7,1,1,4,5,1,2,500,1,1125,1,3,12,27,233,18,4,0,0,1,1,0,0,0.22,1,9,28,2,0.70821,4.41,4.41,4.29,4.94,4.94,4.94,4.41
10069364,92.17744498,0,1,2,1,1,3,2,1,1,100,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,1,12,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
10098485,89.86462825,0,1,1,1,0,4,4,2,2,150,1,1125,1,0,0,0,0,2,0,0,0,1,1,0,0,0.02,1,6,10,2,0.807,4.5,4.5,4,4.5,3.5,4,4
10110863,92.16941355,0,1,1,1,0,4,2,1.073674761,1,60,4,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.356638866,5,6,17,2,0.794546533,4.584530013,4.710196143,4.541526408,4.776254072,4.787859923,4.683220155,4.534441164
10115073,92.72846601,0,1,2,1,1,3,2,1,2,48,1,8,1,0,0,0,0,0,0,0,0,1,0,1,0,1.536743224,1,6,9,2,0.794546533,4.589311451,4.706373337,4.560431775,4.781582609,4.795777342,4.68416626,4.52741305
10128292,96.53465038,0,2,4,1,1,4,2,1,1,54,2,60,1,0,0,0,0,232,0,0,0,1,1,0,0,2.86,5,6,29,2,0.88591,4.83,4.92,4.8,4.89,4.94,4.7,4.71
10131392,92.17744498,0,1,4,1,0,3,2,1,1,40,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,5,6,15,1,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
10134641,93.33106125,0,1,1,1,1,3,2,1,1,45,2,1125,1,0,0,0,0,7,0,0,0,1,0,1,0,0.09,1,6,12,3,0.9433,4.71,4.86,4.57,4.71,4.86,4,4.71
10146203,86,0,17,22,1,1,4,7,4,5,355,3,55,1,5,22,42,201,107,10,1,0,13,13,0,0,1.35,2,19,32,2,0.81306,4.58,4.77,4.57,4.87,4.87,4.56,4.68
10194256,34.79073475,0,1,1,1,1,3,2,1,2,102,1,14,1,0,0,0,0,1,0,0,1,1,0,1,0,0.03,5,7,16,2,0,0,1.561626696,0.082295652,2.44762812,2.427897679,2.839171994,0.891175213
10207081,90.61187304,0,1,1,1,1,4,5,2,2,155,3,1125,1,0,0,0,0,23,0,0,0,1,1,0,0,0.28,2,11,15,2,0.80604,4.52,4.83,4.65,5,4.96,4.22,4.57
10219889,93.42963678,0,2,2,1,1,3,1,1,1,39,2,1125,1,0,0,0,0,51,0,0,0,2,0,2,0,0.63,0,6,23,2,0.82728,4.78,4.94,4.88,4.92,4.9,4.8,4.86
10247410,93.71425537,0,1,1,1,1,4,2,1,1,50,14,90,1,0,0,0,0,5,0,0,0,1,1,0,0,0.06,1,6,41,2,0.88768,4.6,4.6,4.8,5,5,4.4,4.4
10249544,94.36728612,0,2,2,1,1,3,1,1,1,39,3,1125,1,0,0,0,0,55,0,0,0,2,0,2,0,0.68,0,7,27,2,0.7772,4.75,4.87,4.81,4.77,4.92,4.71,4.71
10259932,94.25350006,0,1,2,1,1,4,5,1,2,105,3,60,1,0,0,0,0,84,0,0,1,1,1,0,0,1.04,1,6,20,3,0.89591,4.81,4.86,4.72,4.9,4.98,4.99,4.79
10265954,96.54439864,0,2,3,1,1,4,2,1,1,120,3,1125,1,0,0,0,0,187,0,0,0,2,2,0,0,2.31,5,6,18,2,0.88928,4.85,4.91,4.87,4.94,4.93,4.62,4.76
10269677,100,0,3,3,1,1,4,4,1,2,150,15,180,1,0,13,34,34,109,2,0,1,3,3,0,0,1.36,1,6,13,2,0.65197,4.13,4.26,4.26,4.61,4.42,4.43,4.11
10294208,96.29071793,0,1,1,1,0,4,3,1.047055008,1,149,2,1125,1,1,1,1,1,126,1,1,1,1,1,0,0,1.57,1,6,20,2,0.89991,4.83,4.85,4.9,4.94,4.95,4.62,4.73
10327163,92.72846601,0,1,1,1,1,1,1,1,2,14,1,1125,1,0,0,0,0,0,0,0,0,1,0,0,1,1.536743224,5,10,9,2,0.794546533,4.589311451,4.706373337,4.560431775,4.781582609,4.795777342,4.68416626,4.52741305
10350171,89.2039699,0,1,1,1,0,3,2,1,1,75,3,1125,1,0,0,0,0,19,0,0,0,1,0,1,0,0.23,5,6,12,2,0.92768,4.63,4.84,4.32,4.79,4.79,4.79,4.74
10355640,99.19678116,0,1,1,1,0,3,2,1,1,50,1,1125,1,0,0,0,0,3,0,0,0,1,0,1,0,0.04,5,6,13,2,0.94883,5,4.67,5,5,5,4.67,4.67
10365390,95.72551368,0,1,1,1,0,3,2,1,1,80,3,1125,1,0,0,0,0,1,0,0,0,1,0,1,0,0.01,2,11,16,2,0.975,5,5,5,5,5,5,5
10404636,91.06060526,0,1,1,1,0,3,2,1,1,85,1,28,1,0,0,0,0,4,0,0,0,1,0,1,0,0.05,5,7,15,2,0.92133,4.5,4.75,4.75,5,5,4.75,4.25
10409581,93.9046208,0,2,4,1,1,3,2,1,1,42,2,1125,1,0,0,0,0,17,0,0,0,2,1,1,0,0.21,1,7,16,3,0.85774,4.88,4.94,4.75,5,5,4.88,4.81
10410110,96.07870621,0,2,2,1,1,4,4,2,2,125,1,1125,1,0,0,0,0,19,0,0,0,2,1,1,0,0.24,1,6,14,2,0.93155,4.89,4.89,4.89,4.95,4.95,4.84,4.68
10410661,95.74898071,0,2,2,1,1,3,2,1,1,65,1,1125,1,0,0,0,0,3,0,0,0,2,1,1,0,0.04,1,6,1,2,0.97457,5,5,5,5,5,5,5
10416418,92.17744498,0,1,1,1,1,1,1,1,1,39,1,7,1,11,12,38,313,0,0,0,1,1,0,0,1,1.385634384,7,5,55,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
10433007,95.39224637,0,7,12,1,1,4,6,2,4,164,2,1125,1,0,0,0,0,182,0,0,1,6,5,1,0,2.25,5,11,27,3,0.84394,4.69,4.83,4.77,4.82,4.8,4.7,4.61
10509188,96.8877738,0,1,4,1,1,4,6,3,4,282,2,31,1,0,0,0,0,74,0,0,0,1,1,0,0,1.01,1,13,22,2,0.90402,4.93,4.96,4.89,4.97,4.96,4.92,4.81
10513280,99.39377859,0,1,1,1,1,4,4,2,3,152,2,1125,1,0,0,0,0,247,0,0,0,1,1,0,0,3.65,2,6,41,3,0.906,4.97,4.96,4.98,4.98,4.98,4.93,4.88
10521517,93.54418958,0,2,3,1,1,3,2,1,1,30,1,1125,1,0,0,0,0,2,0,0,0,2,0,2,0,0.02,5,6,12,3,0.9695,4.5,4.5,4.5,4.5,5,4,4.5
10531222,92.17744498,0,1,1,1,0,3,2,1,1,38,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,5,6,11,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
10572695,94.2521493,0,1,3,1,0,3,2,1,1,51,3,29,1,0,0,0,0,23,0,0,1,1,0,1,0,0.29,1,5,13,2,0.92927,4.87,4.96,4.96,5,5,5,4.91
10585555,97.21968703,0,1,2,1,0,4,5,3,4,120,5,1125,1,0,0,0,0,3,0,0,0,1,1,0,0,0.04,5,9,15,1,0.95245,5,5,4.67,5,5,4.33,4.67
10600660,100,1,10,30,1,1,4,4,2,3,399,60,1125,1,5,35,65,155,78,10,0,0,9,6,3,0,0.97,1,11,23,2,0.90197,4.95,4.91,4.92,5,5,4.92,4.75
10617389,92.16941355,0,1,1,1,0,4,2,1.073674761,1,55,1,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.356638866,1,6,12,1,0.794546533,4.584530013,4.710196143,4.541526408,4.776254072,4.787859923,4.683220155,4.534441164
10654920,100,0,1,4,1,1,3,2,1,1,103,1,1,1,23,52,69,273,44,1,1,0,1,0,1,0,0.55,1,5,9,2,0.83078,4.43,4.55,4.86,4.81,4.79,4.6,4.44
10676358,100,1,1,2,1,1,4,6,3,3,360,3,1125,1,10,26,33,192,131,41,4,0,1,1,0,0,1.7,5,6,47,2,0.85682,4.84,4.91,4.63,4.91,4.95,4.74,4.81
10691248,95.94664646,0,1,2,1,1,4,4,2,2,125,1,14,1,0,0,0,0,12,0,0,0,1,1,0,0,0.15,6,6,18,3,0.89147,4.92,4.92,4.83,4.83,4.92,4.83,4.83
10703188,87.57920933,0,1,1,1,1,3,2,1,1,30,2,1125,1,0,0,0,0,3,0,0,1,1,0,1,0,0.04,5,6,11,2,0.9497,4.33,5,4,4.33,5,4.33,4
10703610,100,0,3,3,1,1,3,2,1,1,71,2,1125,1,6,9,9,168,92,23,5,1,3,0,3,0,1.17,7,7,25,2,0.81244,4.77,4.92,4.93,4.94,4.95,4.69,4.84
10715719,69.92875901,0,1,1,1,0,4,2,1,1,340,2,7,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,1,6,12,2,0.9862,4,5,3,5,5,5,5
10724235,81.95097874,0,6,6,1,0,3,1,1,1,35,2,1125,1,0,0,0,0,3,0,0,0,6,0,6,0,0.04,1,6,11,1,0.8353,4,4.67,4.67,5,4.67,5,4.33
10728163,90.56692392,0,1,1,1,1,3,2,1,1,70,2,1125,1,0,0,0,0,41,0,0,1,1,0,1,0,0.51,1,6,6,2,0.83437,4.5,4.67,4.33,4.59,4.72,4.64,4.38
10761136,94.49676995,0,1,1,1,1,4,7,5,6,225,1,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,0.566941206,4,13,19,2,0.794546533,4.670499067,4.713739154,4.568480105,4.788046787,4.814993315,4.764500633,4.573524299
10780210,92.17744498,0,1,2,1,1,3,2,1,1,100,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,1,6,8,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
10781131,97.496533,0,1,1,1,1,4,6,2,3,100,9,1125,1,0,0,0,0,3,0,0,0,1,1,0,0,0.04,5,9,17,2,0.9347,5,5,5,5,5,5,4.67
10784535,100.2051581,0,1,1,1,0,4,2,1,2,75,7,10,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,6,6,18,2,0.96,4,0,3,5,4,4,4
10818556,96.71060219,0,1,1,1,1,4,5,1,2,225,2,1125,0,0,0,0,0,2,0,0,0,1,1,0,0,0.03,1,6,13,2,0.70335,4.5,4.5,5,5,5,3.5,4
10824761,100,0,1,1,1,1,4,8,5,5,270,9,1125,1,0,0,0,19,7,1,0,1,1,1,0,0,0.11,7,20,42,2,0.93525,5,5,4.14,5,5,5,4.71
10881092,80.07108366,0,1,2,1,1,4,2,1,1,70,1,1125,1,0,0,0,0,6,0,0,0,1,1,0,0,0.07,1,6,11,2,0.4858,4,4,3.25,5,5,4.5,4.25
10883005,96.00173973,0,1,1,1,1,3,2,1,1,80,2,1125,1,0,0,0,0,129,0,0,0,1,0,1,0,1.64,6,7,14,2,0.91005,4.87,4.87,4.94,4.97,4.97,4.91,4.88
10894501,93.14204821,0,1,1,1,1,3,2,1,1,70,1,1125,1,0,0,0,0,7,0,0,0,1,0,1,0,0.09,1,6,10,2,0.85082,4.71,4.57,4.71,5,5,5,4.71
10907846,90.96460999,0,1,1,1,0,4,4,2,2,200,2,20,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,1,9,14,2,0.9719,5,5,4,5,5,5,5
10908028,91.76060983,0,1,1,1,1,4,4,1,2,180,3,1125,1,0,0,0,0,7,0,0,0,1,1,0,0,0.09,1,6,10,2,0.93584,4.57,4.43,4.29,4.86,4.86,4.86,4.29
10916487,96.11032281,0,1,1,1,1,4,6,2,2,164,1,1125,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,1,13,10,3,0.9872,5,5,5,5,5,5,5
10945353,75,0,1,4,1,1,4,2,1,1,250,4,30,1,0,0,16,106,1,0,0,1,1,1,0,0,0.02,7,6,44,3,0.9577,5,5,5,5,5,4,4
10956408,92.17744498,0,1,2,1,0,3,2,1,1,45,1,1125,1,0,0,0,0,0,0,0,1,1,0,1,0,1.385634384,2,6,14,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
10959386,94.16363901,0,1,1,1,1,4,8,3,5,345,2,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.202951055,5,11,13,3,0.794546533,4.635751002,4.706621856,4.582201749,4.789888293,4.813088914,4.726592603,4.544713569
10961041,90.05054,0,1,1,1,1,4,5,2,2,120,2,25,1,0,0,0,0,10,0,0,1,1,1,0,0,0.13,5,6,8,2,0.92018,4.6,4.8,4.3,4.9,4.9,4.6,4.5
10963898,96.21111113,0,1,1,1,1,4,6,3,6,150,5,10,1,0,0,0,0,7,0,0,0,1,1,0,0,0.09,6,13,14,2,0.96732,5,5,4.71,5,5,5,4.86
10964495,95.80857517,0,1,2,1,1,4,4,2,2,171,2,1125,1,0,0,0,0,7,0,0,0,1,1,0,0,0.11,5,6,14,2,0.7901,4.71,4.86,4.86,5,5,4.29,4.14
10976284,91.42648422,0,1,1,1,1,4,6,3,4,277,7,42,1,0,0,0,0,8,0,0,0,1,1,0,0,0.11,5,11,28,2,0.8371,4.38,4.5,4.38,4.25,4.63,4.63,4.5
10978447,86.96779938,0,1,2,1,1,3,2,1,1,61,1,1125,1,0,0,0,0,113,0,0,0,1,0,1,0,1.41,5,7,15,2,0.82924,4.3,4.57,4.16,4.75,4.75,4.78,4.39
10983874,93.9227532,0,1,1,1,1,3,2,1,1,53,3,1125,1,0,0,0,0,5,0,0,0,1,0,1,0,0.06,1,6,14,3,0.8914,4.4,4.8,5,3.8,4,4.6,4.2
10987796,95.79073349,0,1,1,1,1,3,1,1,1,65,2,1125,1,0,0,0,0,109,0,0,0,1,0,1,0,1.36,1,7,18,2,0.88647,4.88,4.94,4.93,4.95,4.97,4.96,4.8
10991162,92.61952097,0,1,1,1,0,4,3,2,2,109,2,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.143183879,1,6,16,2,0.794546533,4.603762612,4.71164918,4.544698048,4.778125059,4.792877749,4.701990697,4.544695969
11008133,100,0,2,2,1,1,4,5,2,2,158,81,81,1,0,0,0,0,151,0,0,1,2,2,0,0,1.91,1,11,34,2,0.87455,4.81,4.83,4.89,4.86,4.91,4.93,4.72
11013301,97.11591849,0,2,2,1,1,4,8,4,5,300,10,1125,1,0,0,0,0,1,0,0,0,2,2,0,0,0.03,5,13,37,2,0.982,5,5,5,5,5,5,5
11035020,93.72156302,0,1,2,1,1,4,6,2,4,471,2,7,1,0,0,0,0,0,0,0,1,1,1,0,0,1.44540156,5,6,16,2,0.794546533,4.615454098,4.704780402,4.580189667,4.788272248,4.808284921,4.706509009,4.533185756
11041254,92.33656042,0,2,2,1,1,4,2,1,1,100,3,1125,1,0,0,0,0,7,0,0,0,2,1,1,0,0.09,5,6,7,3,0.8347,4.71,4.86,4.86,5,5,5,4.71
11056503,100,1,2,2,1,1,3,2,1,1,150,2,1125,1,2,12,34,280,105,20,1,0,2,0,2,0,1.33,1,7,30,2,0.9292,4.97,4.91,4.96,5,5,4.89,4.89
11056980,93.76046121,0,1,2,1,1,4,4,2,3,200,2,14,1,0,0,0,0,47,0,0,0,1,1,0,0,0.64,5,11,35,2,0.8575,4.72,4.74,4.72,4.87,4.87,4.85,4.77
11064371,93.35140256,0,1,1,1,1,4,4,2,2,180,3,1125,1,0,0,0,0,37,0,0,0,1,1,0,0,0.48,7,11,17,2,0.85111,4.77,4.94,4.56,4.79,5,4.76,4.68
11066052,34.82247522,0,1,1,1,0,4,3,2,2,30,1,1125,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,0,6,18,2,0,0,1.556701278,0.056601749,2.435976948,2.416381081,2.852171044,0.895993614
11074551,92.17744498,0,1,2,1,1,3,1,1,1,50,1,1125,1,0,0,0,0,0,0,0,0,1,0,1,0,1.385634384,4,6,18,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
11080303,100,0,8,8,1,1,4,2,1,2,101,2,365,1,0,2,5,161,69,12,1,1,8,8,0,0,0.88,5,9,29,2,0.80504,4.59,4.81,4.93,4.81,4.9,4.65,4.62
11117015,68.31453283,0,1,1,1,0,3,2,1,1,25,1,1125,1,0,0,0,0,1,0,0,0,1,0,1,0,0.01,1,6,10,2,-0.6492,3,4,3,4,3,4,3
11119407,95.62060762,0,2,2,1,0,4,2,1,1,89,2,1125,1,0,0,0,0,4,0,0,0,2,2,0,0,0.06,1,6,11,2,0.7245,5,5,4.75,5,5,5,4.67
11122611,91.33616623,0,1,1,1,1,4,4,2,3,149,4,1125,1,0,0,0,0,56,0,0,0,1,1,0,0,0.72,5,6,34,2,0.87047,4.67,4.8,4.48,5,4.93,4.85,4.69
11131579,100,1,2,2,1,1,3,1,1,1,85,2,1125,1,0,10,25,222,158,27,1,0,2,0,2,0,1.98,1,7,34,2,0.91615,4.97,4.99,4.97,4.99,4.98,4.9,4.93
11131679,93.59286574,0,1,2,1,0,4,2,1,1,77,5,10,1,0,0,0,0,2,0,0,0,1,1,0,0,0.03,4,6,18,2,0.8664,5,5,5,5,4,5,5
11132012,92.17744498,0,3,3,1,1,4,2,1,1,130,7,1125,1,0,0,0,0,0,0,0,1,2,2,0,0,1.385634384,1,6,14,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
11134872,85.05679454,0,1,1,1,0,4,6,4,5,150,5,28,1,0,0,0,0,1,0,0,0,1,1,0,0,0.01,7,13,23,2,0.4144,4,5,5,5,5,5,4
11137294,100,0,4,4,1,0,3,2,1,4,173,1,365,1,0,0,0,0,25,4,0,1,4,0,4,0,0.32,5,7,16,3,0.77251,4.32,4.64,4.44,4.88,4.72,4.56,4.56
11138404,75.09011652,0,1,1,1,0,3,2,1,1,60,1,1125,1,0,0,0,0,2,0,0,0,1,0,1,0,0.03,1,6,14,2,0.45585,4,5,4,5,5,5,5
